Scenario_Name	EIR	Coverage	fundecay	kdecay	Decay	Halflife	Efficacy	SEED
iTPP3_ChemoLiver_TreatLiverBlood_replication_816	154	1	weibull	5.395333	exp	43.2421654084563	0.827995875057391	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_817	154	0	weibull	5.395333	exp	21.947913015808	0.984594849473749	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_818	154	1	weibull	5.395333	exp	21.947913015808	0.984594849473749	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_819	154	0	weibull	5.395333	exp	52.147149372042	0.95120564865498	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_820	154	1	weibull	5.395333	exp	52.147149372042	0.95120564865498	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_821	154	0	weibull	5.395333	exp	44.3303004478175	0.940939188648048	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_822	154	1	weibull	5.395333	exp	44.3303004478175	0.940939188648048	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_823	154	0	weibull	5.395333	exp	56.0140095368759	0.847527584177425	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_824	154	1	weibull	5.395333	exp	56.0140095368759	0.847527584177425	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_825	154	0	weibull	5.395333	exp	10.6159270505924	0.94307286871054	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_826	154	1	weibull	5.395333	exp	10.6159270505924	0.94307286871054	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_827	154	0	weibull	5.395333	exp	27.6903985119635	0.90357336144307	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_828	154	1	weibull	5.395333	exp	27.6903985119635	0.90357336144307	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_829	154	0	weibull	5.395333	exp	33.1168953909811	0.814080275353063	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_830	154	1	weibull	5.395333	exp	33.1168953909811	0.814080275353063	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_831	154	0	weibull	5.395333	exp	10.7697731987736	0.906606564961888	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_832	154	1	weibull	5.395333	exp	10.7697731987736	0.906606564961888	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_833	154	0	weibull	5.395333	exp	57.4726367835125	0.864301289215475	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_834	154	1	weibull	5.395333	exp	57.4726367835125	0.864301289215475	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_835	154	0	weibull	5.395333	exp	51.6585583898375	0.868393886371794	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_836	154	1	weibull	5.395333	exp	51.6585583898375	0.868393886371794	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_837	154	0	weibull	5.395333	exp	16.0808635974025	0.914339886735366	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_838	154	1	weibull	5.395333	exp	16.0808635974025	0.914339886735366	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_839	154	0	weibull	5.395333	exp	46.2639337938195	0.804617726090787	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_840	154	1	weibull	5.395333	exp	46.2639337938195	0.804617726090787	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_841	154	0	weibull	5.395333	exp	53.2710706344505	0.985494803972704	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_842	154	1	weibull	5.395333	exp	53.2710706344505	0.985494803972704	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_843	154	0	weibull	5.395333	exp	31.2121862084633	0.828394084028433	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_844	154	1	weibull	5.395333	exp	31.2121862084633	0.828394084028433	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_845	154	0	weibull	5.395333	exp	45.5303444122268	0.838636633010636	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_846	154	1	weibull	5.395333	exp	45.5303444122268	0.838636633010636	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_847	154	0	weibull	5.395333	exp	11.6370007755554	0.817849468093703	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_848	154	1	weibull	5.395333	exp	11.6370007755554	0.817849468093703	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_849	154	0	weibull	5.395333	exp	56.9391239800582	0.993445548486208	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_850	154	1	weibull	5.395333	exp	56.9391239800582	0.993445548486208	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_851	154	0	weibull	5.395333	exp	14.8385371426676	0.934620204905658	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_852	154	1	weibull	5.395333	exp	14.8385371426676	0.934620204905658	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_853	154	0	weibull	5.395333	exp	37.3298600052087	0.899044922343233	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_854	154	1	weibull	5.395333	exp	37.3298600052087	0.899044922343233	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_855	154	0	weibull	5.395333	exp	32.100985397422	0.904562579598874	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_856	154	1	weibull	5.395333	exp	32.100985397422	0.904562579598874	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_857	154	0	weibull	5.395333	exp	22.5424154104764	0.860399226999562	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_858	154	1	weibull	5.395333	exp	22.5424154104764	0.860399226999562	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_859	154	0	weibull	5.395333	exp	23.290787440187	0.808617983223921	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_860	154	1	weibull	5.395333	exp	23.290787440187	0.808617983223921	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_861	154	0	weibull	5.395333	exp	45.8695655189151	0.871234139727437	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_862	154	1	weibull	5.395333	exp	45.8695655189151	0.871234139727437	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_863	154	0	weibull	5.395333	exp	11.4687693925036	0.884927169253521	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_864	154	1	weibull	5.395333	exp	11.4687693925036	0.884927169253521	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_865	154	0	weibull	5.395333	exp	30.6256952949394	0.956048186806601	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_866	154	1	weibull	5.395333	exp	30.6256952949394	0.956048186806601	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_867	154	0	weibull	5.395333	exp	43.7739627607572	0.80735796158066	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_868	154	1	weibull	5.395333	exp	43.7739627607572	0.80735796158066	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_869	154	0	weibull	5.395333	exp	52.5413503331461	0.849299236861919	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_870	154	1	weibull	5.395333	exp	52.5413503331461	0.849299236861919	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_871	154	0	weibull	5.395333	exp	15.7358747028131	0.973928906304466	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_872	154	1	weibull	5.395333	exp	15.7358747028131	0.973928906304466	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_873	154	0	weibull	5.395333	exp	22.7146031895221	0.845037179858479	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_874	154	1	weibull	5.395333	exp	22.7146031895221	0.845037179858479	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_875	154	0	weibull	5.395333	exp	29.1158668569792	0.905355495614967	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_876	154	1	weibull	5.395333	exp	29.1158668569792	0.905355495614967	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_877	154	0	weibull	5.395333	exp	35.8069303714686	0.988562842440457	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_878	154	1	weibull	5.395333	exp	35.8069303714686	0.988562842440457	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_879	154	0	weibull	5.395333	exp	42.3725211592793	0.866567915592382	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_880	154	1	weibull	5.395333	exp	42.3725211592793	0.866567915592382	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_881	154	0	weibull	5.395333	exp	33.7897418440994	0.994577805111506	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_882	154	1	weibull	5.395333	exp	33.7897418440994	0.994577805111506	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_883	154	0	weibull	5.395333	exp	50.6414952754605	0.900323444470373	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_884	154	1	weibull	5.395333	exp	50.6414952754605	0.900323444470373	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_885	154	0	weibull	5.395333	exp	24.7439762669718	0.809596736110467	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_886	154	1	weibull	5.395333	exp	24.7439762669718	0.809596736110467	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_887	154	0	weibull	5.395333	exp	40.234432505149	0.970652763444244	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_888	154	1	weibull	5.395333	exp	40.234432505149	0.970652763444244	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_889	154	0	weibull	5.395333	exp	53.5971413254731	0.869317460888652	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_890	154	1	weibull	5.395333	exp	53.5971413254731	0.869317460888652	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_891	154	0	weibull	5.395333	exp	29.9974779561855	0.963607439782659	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_892	154	1	weibull	5.395333	exp	29.9974779561855	0.963607439782659	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_893	154	0	weibull	5.395333	exp	54.3419574614013	0.827448006105574	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_894	154	1	weibull	5.395333	exp	54.3419574614013	0.827448006105574	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_895	154	0	weibull	5.395333	exp	15.3362323527309	0.971872130297281	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_896	154	1	weibull	5.395333	exp	15.3362323527309	0.971872130297281	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_897	154	0	weibull	5.395333	exp	57.8052998312296	0.935581621565107	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_898	154	1	weibull	5.395333	exp	57.8052998312296	0.935581621565107	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_899	154	0	weibull	5.395333	exp	46.699719575094	0.890789031220504	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_900	154	1	weibull	5.395333	exp	46.699719575094	0.890789031220504	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_901	154	0	weibull	5.395333	exp	23.1579178655189	0.872046293893002	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_902	154	1	weibull	5.395333	exp	23.1579178655189	0.872046293893002	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_903	154	0	weibull	5.395333	exp	32.0845402380648	0.953627825718752	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_904	154	1	weibull	5.395333	exp	32.0845402380648	0.953627825718752	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_905	154	0	weibull	5.395333	exp	25.8437449161531	0.860935959313655	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_906	154	1	weibull	5.395333	exp	25.8437449161531	0.860935959313655	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_907	154	0	weibull	5.395333	exp	46.3084976713891	0.922661748347679	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_908	154	1	weibull	5.395333	exp	46.3084976713891	0.922661748347679	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_909	154	0	weibull	5.395333	exp	52.4660584170292	0.992532173612838	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_910	154	1	weibull	5.395333	exp	52.4660584170292	0.992532173612838	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_911	154	0	weibull	5.395333	exp	28.8349608896614	0.885578117437376	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_912	154	1	weibull	5.395333	exp	28.8349608896614	0.885578117437376	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_913	154	0	weibull	5.395333	exp	58.1549150636082	0.938504645150272	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_914	154	1	weibull	5.395333	exp	58.1549150636082	0.938504645150272	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_915	154	0	weibull	5.395333	exp	38.3624921824696	0.901311259520825	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_916	154	1	weibull	5.395333	exp	38.3624921824696	0.901311259520825	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_917	154	0	weibull	5.395333	exp	37.1546317159325	0.828797706519346	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_918	154	1	weibull	5.395333	exp	37.1546317159325	0.828797706519346	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_919	154	0	weibull	5.395333	exp	51.8875026339636	0.994036124079776	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_920	154	1	weibull	5.395333	exp	51.8875026339636	0.994036124079776	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_921	154	0	weibull	5.395333	exp	43.8122693249519	0.877283608112038	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_922	154	1	weibull	5.395333	exp	43.8122693249519	0.877283608112038	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_923	154	0	weibull	5.395333	exp	52.03336026667	0.987666241508179	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_924	154	1	weibull	5.395333	exp	52.03336026667	0.987666241508179	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_925	154	0	weibull	5.395333	exp	24.9775456975628	0.850128372309387	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_926	154	1	weibull	5.395333	exp	24.9775456975628	0.850128372309387	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_927	154	0	weibull	5.395333	exp	30.5610698772504	0.802199018004956	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_928	154	1	weibull	5.395333	exp	30.5610698772504	0.802199018004956	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_929	154	0	weibull	5.395333	exp	32.2519363003671	0.846706206467726	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_930	154	1	weibull	5.395333	exp	32.2519363003671	0.846706206467726	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_931	154	0	weibull	5.395333	exp	55.0626993923128	0.816074536747317	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_932	154	1	weibull	5.395333	exp	55.0626993923128	0.816074536747317	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_933	154	0	weibull	5.395333	exp	38.094708106619	0.809882329054801	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_934	154	1	weibull	5.395333	exp	38.094708106619	0.809882329054801	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_935	154	0	weibull	5.395333	exp	25.7049470959243	0.923042110380028	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_936	154	1	weibull	5.395333	exp	25.7049470959243	0.923042110380028	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_937	154	0	weibull	5.395333	exp	57.9950213453721	0.863878520761309	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_938	154	1	weibull	5.395333	exp	57.9950213453721	0.863878520761309	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_939	154	0	weibull	5.395333	exp	42.1548893202224	0.97825966165761	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_940	154	1	weibull	5.395333	exp	42.1548893202224	0.97825966165761	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_941	154	0	weibull	5.395333	exp	18.0214656276446	0.803381342801773	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_942	154	1	weibull	5.395333	exp	18.0214656276446	0.803381342801773	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_943	154	0	weibull	5.395333	exp	19.9632961511992	0.958371660908584	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_944	154	1	weibull	5.395333	exp	19.9632961511992	0.958371660908584	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_945	154	0	weibull	5.395333	exp	23.9346251632633	0.915453108911834	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_946	154	1	weibull	5.395333	exp	23.9346251632633	0.915453108911834	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_947	154	0	weibull	5.395333	exp	53.4111512256579	0.960599381570285	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_948	154	1	weibull	5.395333	exp	53.4111512256579	0.960599381570285	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_949	154	0	weibull	5.395333	exp	15.9374557919888	0.98360313366456	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_950	154	1	weibull	5.395333	exp	15.9374557919888	0.98360313366456	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_951	154	0	weibull	5.395333	exp	49.1075789307029	0.8104182578411	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_952	154	1	weibull	5.395333	exp	49.1075789307029	0.8104182578411	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_953	154	0	weibull	5.395333	exp	36.6010817865145	0.813961914528246	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_954	154	1	weibull	5.395333	exp	36.6010817865145	0.813961914528246	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_955	154	0	weibull	5.395333	exp	49.8604517852097	0.801627827684867	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_956	154	1	weibull	5.395333	exp	49.8604517852097	0.801627827684867	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_957	154	0	weibull	5.395333	exp	49.546847529045	0.919895241737714	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_958	154	1	weibull	5.395333	exp	49.546847529045	0.919895241737714	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_959	154	0	weibull	5.395333	exp	54.5788833531269	0.869734088412983	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_960	154	1	weibull	5.395333	exp	54.5788833531269	0.869734088412983	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_961	154	0	weibull	5.395333	exp	30.0902129421686	0.812527643547796	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_962	154	1	weibull	5.395333	exp	30.0902129421686	0.812527643547796	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_963	154	0	weibull	5.395333	exp	36.4245386471796	0.921898978435877	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_964	154	1	weibull	5.395333	exp	36.4245386471796	0.921898978435877	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_965	154	0	weibull	5.395333	exp	58.7122514299611	0.909824104333535	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_966	154	1	weibull	5.395333	exp	58.7122514299611	0.909824104333535	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_967	154	0	weibull	5.395333	exp	46.1304266249133	0.889801842753543	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_968	154	1	weibull	5.395333	exp	46.1304266249133	0.889801842753543	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_969	154	0	weibull	5.395333	exp	57.5778949118401	0.855735416793389	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_970	154	1	weibull	5.395333	exp	57.5778949118401	0.855735416793389	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_971	154	0	weibull	5.395333	exp	58.4571267551876	0.864930046943978	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_972	154	1	weibull	5.395333	exp	58.4571267551876	0.864930046943978	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_973	154	0	weibull	5.395333	exp	14.3457233565966	0.831704650848756	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_974	154	1	weibull	5.395333	exp	14.3457233565966	0.831704650848756	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_975	154	0	weibull	5.395333	exp	56.3635243813888	0.963185967214123	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_976	154	1	weibull	5.395333	exp	56.3635243813888	0.963185967214123	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_977	154	0	weibull	5.395333	exp	13.91938990348	0.935029924887007	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_978	154	1	weibull	5.395333	exp	13.91938990348	0.935029924887007	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_979	154	0	weibull	5.395333	exp	15.0930063905411	0.990392404941188	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_980	154	1	weibull	5.395333	exp	15.0930063905411	0.990392404941188	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_981	154	0	weibull	5.395333	exp	48.9384019521154	0.97695813771462	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_982	154	1	weibull	5.395333	exp	48.9384019521154	0.97695813771462	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_983	154	0	weibull	5.395333	exp	17.9954535639136	0.869006633109461	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_984	154	1	weibull	5.395333	exp	17.9954535639136	0.869006633109461	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_985	154	0	weibull	5.395333	exp	12.4674625099561	0.920850911814824	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_986	154	1	weibull	5.395333	exp	12.4674625099561	0.920850911814824	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_987	154	0	weibull	5.395333	exp	27.5810411194761	0.929158954520607	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_988	154	1	weibull	5.395333	exp	27.5810411194761	0.929158954520607	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_989	154	0	weibull	5.395333	exp	38.8110239604747	0.902371436609507	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_990	154	1	weibull	5.395333	exp	38.8110239604747	0.902371436609507	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_991	154	0	weibull	5.395333	exp	50.0953350815678	0.854608462900717	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_992	154	1	weibull	5.395333	exp	50.0953350815678	0.854608462900717	3
iTPP3_ChemoLiver_TreatLiverBlood_replication_993	154	0	weibull	5.395333	exp	31.5488154636577	0.939121920805965	3
